Machine_Instance_ID,Machine_Family_ID,Machine_Instance_Name,Lot_ID,Lot_Name,Quantity,Lot_Weight,Device ID,Device_Name,Route_ID,Tooling_Family_ID,Tooling_Family_Name,Certification,Value
42,2,CLFTEA47,423,5964961,13700,1402,117,TPS2556DRBR2-R,1305,104,6505771B,1,1
42,2,CLFTEA47,424,5964966,13814,1402,117,TPS2556DRBR2-R,1305,104,6505771B,1,1
42,2,CLFTEA47,426,5964968,13284,1402,117,TPS2556DRBR2-R,1305,104,6505771B,1,1
42,2,CLFTEA47,432,5964967,13801,1402,117,TPS2556DRBR2-R,1305,104,6505771B,1,1
42,2,CLFTEA47,433,5964965,13545,1402,117,TPS2556DRBR2-R,1305,104,6505771B,1,1
42,2,CLFTEA47,1313,5982359,7282,903,117,TPS2556DRBR2-R,1305,104,6505771B,1,1
42,2,CLFTEA47,1315,5982357,13784,903,117,TPS2556DRBR2-R,1305,104,6505771B,1,1
42,2,CLFTEA47,1318,5982358,13651,903,117,TPS2556DRBR2-R,1305,104,6505771B,1,1
42,2,CLFTEA47,1666,5989476,13746,707,117,TPS2556DRBR2-R,1305,104,6505771B,1,1
42,2,CLFTEA47,133,5936672,13795,2217,51,TPS2557DRBR2-L,1314,104,6505771B,1,1
42,2,CLFTEA47,231,5954737,13789,1698,79,TPS2557DRBR3-R,1323,104,6505771B,1,1
42,2,CLFTEA47,449,5966120,13797,1367,79,TPS2557DRBR3-R,1323,104,6505771B,1,1
42,2,CLFTEA47,466,5966471,9308,1358,79,TPS2557DRBR3-R,1323,104,6505771B,1,1
43,4,CLFTEA48,163,5944361,12890,2002,65,PS51117RGYR1-B,683,112,6507988A,1,1
43,4,CLFTEA48,1145,5977963,15113,1017,65,PS51117RGYR1-B,683,112,6507988A,1,1
43,4,CLFTEA48,1146,5977965,9581,1017,65,PS51117RGYR1-B,683,112,6507988A,1,1
43,4,CLFTEA48,1147,5977964,15102,1017,65,PS51117RGYR1-B,683,112,6507988A,1,1
43,4,CLFTEA48,1148,5977962,15100,1017,65,PS51117RGYR1-B,683,112,6507988A,1,1
43,4,CLFTEA48,1308,5982241,15080,903,65,PS51117RGYR1-B,683,112,6507988A,1,1
43,4,CLFTEA48,1309,5982243,15101,903,65,PS51117RGYR1-B,683,112,6507988A,1,1
43,4,CLFTEA48,1310,5982236,15075,903,65,PS51117RGYR1-B,683,112,6507988A,1,1
43,4,CLFTEA48,1311,5982244,15115,903,65,PS51117RGYR1-B,683,112,6507988A,1,1
43,4,CLFTEA48,1312,5982242,15096,903,65,PS51117RGYR1-B,683,112,6507988A,1,1
43,4,CLFTEA48,1314,5982238,15107,903,65,PS51117RGYR1-B,683,112,6507988A,1,1
43,4,CLFTEA48,1316,5982245,7941,903,65,PS51117RGYR1-B,683,112,6507988A,1,1
43,4,CLFTEA48,1317,5982239,15103,903,65,PS51117RGYR1-B,683,112,6507988A,1,1
43,4,CLFTEA48,1319,5982240,15106,903,65,PS51117RGYR1-B,683,112,6507988A,1,1
44,2,CLFTEA49,1061,5977734,9995,1033,179,1622RSMR1-G2YK,59,268,6541533C,1,1
44,2,CLFTEA49,1065,5977740,10063,1033,179,1622RSMR1-G2YK,59,268,6541533C,1,1
44,2,CLFTEA49,1069,5977736,10005,1033,179,1622RSMR1-G2YK,59,268,6541533C,1,1
44,2,CLFTEA49,1071,5977741,5694,1033,179,1622RSMR1-G2YK,59,268,6541533C,1,1
44,2,CLFTEA49,1088,5977918,10008,1025,181,51622ARSMR-G2K,224,268,6541533C,1,1
44,2,CLFTEA49,1089,5977922,9305,1025,181,51622ARSMR-G2K,224,268,6541533C,1,1
44,2,CLFTEA49,1096,5977924,10069,1025,181,51622ARSMR-G2K,224,268,6541533C,1,1
44,2,CLFTEA49,1107,5977919,10048,1025,181,51622ARSMR-G2K,224,268,6541533C,1,1
44,2,CLFTEA49,1112,5977927,8381,1025,181,51622ARSMR-G2K,224,268,6541533C,1,1
44,2,CLFTEA49,1117,5977926,10040,1025,181,51622ARSMR-G2K,224,268,6541533C,1,1
44,2,CLFTEA49,1118,5977921,10029,1025,181,51622ARSMR-G2K,224,268,6541533C,1,1
44,2,CLFTEA49,1120,5977916,10058,1025,181,51622ARSMR-G2K,224,268,6541533C,1,1
44,2,CLFTEA49,807,5974049,8587,1146,155,PS51623RSMR-G2,703,268,6541533C,1,1
44,2,CLFTEA49,836,5974048,10049,1146,155,PS51623RSMR-G2,703,268,6541533C,1,1
44,2,CLFTEA49,1093,5977932,10039,1025,182,S51624RSMR-G2K,1062,268,6541533C,1,1
44,2,CLFTEA49,1098,5977930,10043,1025,182,S51624RSMR-G2K,1062,268,6541533C,1,1
44,2,CLFTEA49,1110,5977933,10006,1025,182,S51624RSMR-G2K,1062,268,6541533C,1,1
44,2,CLFTEA49,1123,5977929,9989,1025,182,S51624RSMR-G2K,1062,268,6541533C,1,1
46,2,CLFTEA50,809,5974069,10069,1146,156,24780SRUYR-G2K,99,385,6571495A,1,1
46,2,CLFTEA50,827,5974064,10068,1146,156,24780SRUYR-G2K,99,385,6571495A,1,1
46,2,CLFTEA50,861,5974068,10067,1146,156,24780SRUYR-G2K,99,385,6571495A,1,1
46,2,CLFTEA50,1201,5980154,5991,960,156,24780SRUYR-G2K,99,385,6571495A,1,1
46,2,CLFTEA50,1202,5980164,8016,960,156,24780SRUYR-G2K,99,385,6571495A,1,1
46,2,CLFTEA50,1203,5980152,10067,960,156,24780SRUYR-G2K,99,385,6571495A,1,1
46,2,CLFTEA50,1206,5980159,9956,960,156,24780SRUYR-G2K,99,385,6571495A,1,1
46,2,CLFTEA50,1207,5980155,5025,960,156,24780SRUYR-G2K,99,385,6571495A,1,1
46,2,CLFTEA50,1249,5981401,10074,926,156,24780SRUYR-G2K,99,385,6571495A,1,1
46,2,CLFTEA50,1252,5981404,10053,926,156,24780SRUYR-G2K,99,385,6571495A,1,1
46,2,CLFTEA50,1443,5984373,5036,839,204,Q24780RUYR-G2K,1016,385,6571495A,1,1
46,2,CLFTEA50,366,5964086,5012,1439,109,SN2850RUYR-G2K,1269,385,6571495A,1,1
46,2,CLFTEA50,475,5967149,5034,1343,109,SN2850RUYR-G2K,1269,385,6571495A,1,1
46,2,CLFTEA50,476,5967152,10069,1343,109,SN2850RUYR-G2K,1269,385,6571495A,1,1
46,2,CLFTEA50,482,5967148,7006,1343,109,SN2850RUYR-G2K,1269,385,6571495A,1,1
46,2,CLFTEA50,483,5967156,7028,1343,109,SN2850RUYR-G2K,1269,385,6571495A,1,1
46,2,CLFTEA50,488,5967153,9986,1343,109,SN2850RUYR-G2K,1269,385,6571495A,1,1
46,2,CLFTEA50,491,5967145,10022,1343,109,SN2850RUYR-G2K,1269,385,6571495A,1,1
46,2,CLFTEA50,492,5967157,5030,1343,109,SN2850RUYR-G2K,1269,385,6571495A,1,1
46,2,CLFTEA50,639,5970649,10032,1238,109,SN2850RUYR-G2K,1269,385,6571495A,1,1
46,2,CLFTEA50,654,5970653,5034,1238,109,SN2850RUYR-G2K,1269,385,6571495A,1,1
46,2,CLFTEA50,661,5970660,5030,1238,109,SN2850RUYR-G2K,1269,385,6571495A,1,1
47,2,CLFTEA51,273,5965199,3245,1641,94,3315RGFR-G2S2Y,167,147,6514558B,1,1
47,2,CLFTEA51,274,5965198,3688,1641,94,3315RGFR-G2S2Y,167,147,6514558B,1,1
47,2,CLFTEA51,539,5975785,3693,1319,94,3315RGFR-G2S2Y,167,147,6514558B,1,1
47,2,CLFTEA51,540,5975779,3690,1319,94,3315RGFR-G2S2Y,167,147,6514558B,1,1
47,2,CLFTEA51,541,5975776,3689,1319,94,3315RGFR-G2S2Y,167,147,6514558B,1,1
47,2,CLFTEA51,542,5975782,3682,1319,94,3315RGFR-G2S2Y,167,147,6514558B,1,1
47,2,CLFTEA51,543,5975771,2936,1319,94,3315RGFR-G2S2Y,167,147,6514558B,1,1
47,2,CLFTEA51,750,5980887,3690,1172,94,3315RGFR-G2S2Y,167,147,6514558B,1,1
47,2,CLFTEA51,751,5980885,3664,1172,94,3315RGFR-G2S2Y,167,147,6514558B,1,1
47,2,CLFTEA51,752,5980889,3694,1172,94,3315RGFR-G2S2Y,167,147,6514558B,1,1
47,2,CLFTEA51,753,5980890,3690,1172,94,3315RGFR-G2S2Y,167,147,6514558B,1,1
47,2,CLFTEA51,754,5980893,3686,1172,94,3315RGFR-G2S2Y,167,147,6514558B,1,1
47,2,CLFTEA51,755,5980886,3694,1172,94,3315RGFR-G2S2Y,167,147,6514558B,1,1
47,2,CLFTEA51,756,5980891,3680,1172,94,3315RGFR-G2S2Y,167,147,6514558B,1,1
47,2,CLFTEA51,757,5980888,3671,1172,94,3315RGFR-G2S2Y,167,147,6514558B,1,1
48,11,CLFTEA52,1006,5968568,10073,1048,164,BQ25890RTWR-G2,472,428,6579768C,1,1
48,11,CLFTEA52,1007,5968571,10079,1048,164,BQ25890RTWR-G2,472,428,6579768C,1,1
48,11,CLFTEA52,1010,5968574,10042,1048,164,BQ25890RTWR-G2,472,428,6579768C,1,1
48,11,CLFTEA52,1011,5968569,10054,1048,164,BQ25890RTWR-G2,472,428,6579768C,1,1
48,11,CLFTEA52,1181,5971004,9407,976,164,BQ25890RTWR-G2,472,428,6579768C,1,1
48,11,CLFTEA52,1184,5971014,6372,976,164,BQ25890RTWR-G2,472,428,6579768C,1,1
48,11,CLFTEA52,1399,5975309,7026,846,164,BQ25890RTWR-G2,472,428,6579768C,1,1
48,11,CLFTEA52,1401,5975298,6648,846,164,BQ25890RTWR-G2,472,428,6579768C,1,1
48,11,CLFTEA52,1402,5975304,10069,846,164,BQ25890RTWR-G2,472,428,6579768C,1,1
48,11,CLFTEA52,1405,5975299,10070,846,164,BQ25890RTWR-G2,472,428,6579768C,1,1
48,11,CLFTEA52,1559,5977640,6626,780,164,BQ25890RTWR-G2,472,428,6579768C,1,1
48,11,CLFTEA52,1755,5982213,5040,604,164,BQ25890RTWR-G2,472,428,6579768C,1,1
48,11,CLFTEA52,1756,5982220,5040,604,164,BQ25890RTWR-G2,472,428,6579768C,1,1
48,11,CLFTEA52,1768,5983149,5033,574,164,BQ25890RTWR-G2,472,428,6579768C,1,1
48,11,CLFTEA52,1786,5984574,5040,537,164,BQ25890RTWR-G2,472,428,6579768C,1,1
48,11,CLFTEA52,1790,5984579,5040,536,164,BQ25890RTWR-G2,472,428,6579768C,1,1
48,11,CLFTEA52,1816,5987055,5040,467,164,BQ25890RTWR-G2,472,428,6579768C,1,1
48,11,CLFTEA52,234,5934884,9928,1688,81,BQ25892RTWR-G2,473,428,6579768C,1,1
48,11,CLFTEA52,260,5936085,6794,1654,81,BQ25892RTWR-G2,473,428,6579768C,1,1
48,11,CLFTEA52,263,5936083,10022,1654,81,BQ25892RTWR-G2,473,428,6579768C,1,1
48,11,CLFTEA52,277,5937338,9918,1624,81,BQ25892RTWR-G2,473,428,6579768C,1,1
48,11,CLFTEA52,278,5937337,10078,1624,81,BQ25892RTWR-G2,473,428,6579768C,1,1
48,11,CLFTEA52,282,5938338,9958,1593,81,BQ25892RTWR-G2,473,428,6579768C,1,1
48,11,CLFTEA52,283,5938343,10076,1593,81,BQ25892RTWR-G2,473,428,6579768C,1,1
48,11,CLFTEA52,284,5938341,9874,1593,81,BQ25892RTWR-G2,473,428,6579768C,1,1
48,11,CLFTEA52,288,5940120,6954,1544,81,BQ25892RTWR-G2,473,428,6579768C,1,1
48,11,CLFTEA52,289,5940122,10070,1543,81,BQ25892RTWR-G2,473,428,6579768C,1,1
48,11,CLFTEA52,307,5940697,10080,1525,81,BQ25892RTWR-G2,473,428,6579768C,1,1
48,11,CLFTEA52,346,5943166,9935,1457,81,BQ25892RTWR-G2,473,428,6579768C,1,1
48,11,CLFTEA52,390,5944095,6945,1424,81,BQ25892RTWR-G2,473,428,6579768C,1,1
48,11,CLFTEA52,434,5945301,10076,1392,81,BQ25892RTWR-G2,473,428,6579768C,1,1
49,11,CLFTEA53,48,5925442,2153,2651,32,202027ARSLR-G2,71,371,6570166B,1,1
49,11,CLFTEA53,675,5974127,2298,1236,32,202027ARSLR-G2,71,371,6570166B,1,1
49,11,CLFTEA53,676,5974125,4582,1236,32,202027ARSLR-G2,71,371,6570166B,1,1
49,11,CLFTEA53,677,5974126,2351,1236,32,202027ARSLR-G2,71,371,6570166B,1,1
49,11,CLFTEA53,770,5976494,4544,1164,32,202027ARSLR-G2,71,371,6570166B,1,1
49,11,CLFTEA53,771,5976492,4599,1164,32,202027ARSLR-G2,71,371,6570166B,1,1
49,11,CLFTEA53,772,5976485,4571,1164,32,202027ARSLR-G2,71,371,6570166B,1,1
49,11,CLFTEA53,773,5976496,4581,1164,32,202027ARSLR-G2,71,371,6570166B,1,1
49,11,CLFTEA53,774,5976490,4579,1164,32,202027ARSLR-G2,71,371,6570166B,1,1
49,11,CLFTEA53,775,5976495,4593,1164,32,202027ARSLR-G2,71,371,6570166B,1,1
49,11,CLFTEA53,776,5976489,4601,1164,32,202027ARSLR-G2,71,371,6570166B,1,1
49,11,CLFTEA53,777,5976491,4600,1164,32,202027ARSLR-G2,71,371,6570166B,1,1
49,11,CLFTEA53,778,5976488,4599,1164,32,202027ARSLR-G2,71,371,6570166B,1,1
49,11,CLFTEA53,779,5976497,2944,1164,32,202027ARSLR-G2,71,371,6570166B,1,1
49,11,CLFTEA53,780,5976487,4554,1164,32,202027ARSLR-G2,71,371,6570166B,1,1
49,11,CLFTEA53,781,5976493,4603,1164,32,202027ARSLR-G2,71,371,6570166B,1,1
49,11,CLFTEA53,904,5978068,4602,1116,32,202027ARSLR-G2,71,371,6570166B,1,1
49,11,CLFTEA53,906,5978078,4600,1116,32,202027ARSLR-G2,71,371,6570166B,1,1
49,11,CLFTEA53,907,5978070,4595,1116,32,202027ARSLR-G2,71,371,6570166B,1,1
49,11,CLFTEA53,908,5978071,4588,1116,32,202027ARSLR-G2,71,371,6570166B,1,1
49,11,CLFTEA53,909,5978079,3338,1116,32,202027ARSLR-G2,71,371,6570166B,1,1
49,11,CLFTEA53,910,5978076,4601,1116,32,202027ARSLR-G2,71,371,6570166B,1,1
49,11,CLFTEA53,911,5978066,4586,1116,32,202027ARSLR-G2,71,371,6570166B,1,1
49,11,CLFTEA53,914,5978074,4586,1116,32,202027ARSLR-G2,71,371,6570166B,1,1
49,11,CLFTEA53,916,5978075,4590,1116,32,202027ARSLR-G2,71,371,6570166B,1,1
49,11,CLFTEA53,918,5978067,4601,1116,32,202027ARSLR-G2,71,371,6570166B,1,1
49,11,CLFTEA53,26,5894363,4266,3553,21,202027CRSLR-G2,72,371,6570166B,1,1
49,11,CLFTEA53,905,5978058,4151,1116,21,202027CRSLR-G2,72,371,6570166B,1,1
49,11,CLFTEA53,913,5978057,5163,1116,21,202027CRSLR-G2,72,371,6570166B,1,1
49,11,CLFTEA53,21,5884687,4959,3825,16,202027DRSLR-G2,73,371,6570166B,1,1
49,11,CLFTEA53,124,5936557,4123,2325,45,202027ERSLR-G2,74,371,6570166B,1,1
49,11,CLFTEA53,125,5936555,5166,2325,45,202027ERSLR-G2,74,371,6570166B,1,1
49,11,CLFTEA53,912,5978062,3111,1116,45,202027ERSLR-G2,74,371,6570166B,1,1
49,11,CLFTEA53,915,5978061,5171,1116,45,202027ERSLR-G2,74,371,6570166B,1,1
49,11,CLFTEA53,917,5978060,5094,1116,45,202027ERSLR-G2,74,371,6570166B,1,1
50,11,CLFTEA54,1009,5968575,6389,1048,164,BQ25890RTWR-G2,472,428,6579768C,1,1
50,11,CLFTEA54,1193,5971006,10070,976,164,BQ25890RTWR-G2,472,428,6579768C,1,1
50,11,CLFTEA54,1194,5971015,10080,976,164,BQ25890RTWR-G2,472,428,6579768C,1,1
50,11,CLFTEA54,1397,5975301,10048,846,164,BQ25890RTWR-G2,472,428,6579768C,1,1
50,11,CLFTEA54,1400,5975307,10014,846,164,BQ25890RTWR-G2,472,428,6579768C,1,1
50,11,CLFTEA54,1408,5975288,10069,846,164,BQ25890RTWR-G2,472,428,6579768C,1,1
50,11,CLFTEA54,1409,5975289,10056,846,164,BQ25890RTWR-G2,472,428,6579768C,1,1
50,11,CLFTEA54,1570,5977650,8722,780,164,BQ25890RTWR-G2,472,428,6579768C,1,1
50,11,CLFTEA54,1702,5981652,10067,663,164,BQ25890RTWR-G2,472,428,6579768C,1,1
50,11,CLFTEA54,1703,5981654,10078,663,164,BQ25890RTWR-G2,472,428,6579768C,1,1
50,11,CLFTEA54,1704,5981657,10077,663,164,BQ25890RTWR-G2,472,428,6579768C,1,1
50,11,CLFTEA54,1705,5981653,10079,663,164,BQ25890RTWR-G2,472,428,6579768C,1,1
50,11,CLFTEA54,1707,5981658,10056,663,164,BQ25890RTWR-G2,472,428,6579768C,1,1
50,11,CLFTEA54,1708,5981655,9564,663,164,BQ25890RTWR-G2,472,428,6579768C,1,1
50,11,CLFTEA54,1709,5981660,9798,663,164,BQ25890RTWR-G2,472,428,6579768C,1,1
50,11,CLFTEA54,1711,5981659,10076,663,164,BQ25890RTWR-G2,472,428,6579768C,1,1
50,11,CLFTEA54,1758,5982217,9923,604,164,BQ25890RTWR-G2,472,428,6579768C,1,1
50,11,CLFTEA54,1759,5982219,9766,604,164,BQ25890RTWR-G2,472,428,6579768C,1,1
50,11,CLFTEA54,1771,5983148,8601,574,164,BQ25890RTWR-G2,472,428,6579768C,1,1
50,11,CLFTEA54,1831,5989670,5040,404,164,BQ25890RTWR-G2,472,428,6579768C,1,1
50,11,CLFTEA54,1837,5989665,5036,404,164,BQ25890RTWR-G2,472,428,6579768C,1,1
50,11,CLFTEA54,1840,5990371,5021,376,164,BQ25890RTWR-G2,472,428,6579768C,1,1
50,11,CLFTEA54,264,5936075,10070,1654,81,BQ25892RTWR-G2,473,428,6579768C,1,1
50,11,CLFTEA54,265,5936079,10077,1654,81,BQ25892RTWR-G2,473,428,6579768C,1,1
50,11,CLFTEA54,287,5940118,10078,1544,81,BQ25892RTWR-G2,473,428,6579768C,1,1
50,11,CLFTEA54,305,5940695,10069,1525,81,BQ25892RTWR-G2,473,428,6579768C,1,1
50,11,CLFTEA54,308,5940699,10062,1525,81,BQ25892RTWR-G2,473,428,6579768C,1,1
53,2,CLFTEA57,656,5970687,7516,1238,141,24728HRGRR-G2K,87,137,6512615D,1,1
53,2,CLFTEA57,1580,5987133,15068,765,211,24735RGRR1-G2K,91,137,6512615D,1,1
53,2,CLFTEA57,802,5973928,15041,1146,139,24737RGRR1-G2K,95,137,6512615D,1,1
53,2,CLFTEA57,817,5973923,15106,1146,139,24737RGRR1-G2K,95,137,6512615D,1,1
53,2,CLFTEA57,1055,5977778,15034,1033,139,24737RGRR1-G2K,95,137,6512615D,1,1
53,2,CLFTEA57,1056,5977777,14981,1033,139,24737RGRR1-G2K,95,137,6512615D,1,1
53,2,CLFTEA57,1063,5977792,11850,1033,139,24737RGRR1-G2K,95,137,6512615D,1,1
53,2,CLFTEA57,1066,5977786,7550,1033,139,24737RGRR1-G2K,95,137,6512615D,1,1
53,2,CLFTEA57,1070,5977775,14987,1033,139,24737RGRR1-G2K,95,137,6512615D,1,1
53,2,CLFTEA57,1256,5981365,15092,926,139,24737RGRR1-G2K,95,137,6512615D,1,1
53,2,CLFTEA57,1260,5981364,15111,926,139,24737RGRR1-G2K,95,137,6512615D,1,1
53,2,CLFTEA57,1729,5991677,15096,640,139,24737RGRR1-G2K,95,137,6512615D,1,1
53,2,CLFTEA57,1230,5981036,15100,927,192,Q24735RGRR1-LK,1008,137,6512615D,1,1
53,2,CLFTEA57,1233,5981037,15115,927,192,Q24735RGRR1-LK,1008,137,6512615D,1,1
54,8,CLFTEA58,494,5967280,10074,1342,123,BQ24770RUYR-G2,457,385,6571495A,1,1
54,8,CLFTEA58,499,5967285,9914,1342,123,BQ24770RUYR-G2,457,385,6571495A,1,1
54,8,CLFTEA58,501,5967279,9733,1342,123,BQ24770RUYR-G2,457,385,6571495A,1,1
54,8,CLFTEA58,502,5967278,9941,1342,123,BQ24770RUYR-G2,457,385,6571495A,1,1
54,8,CLFTEA58,503,5967277,10061,1342,123,BQ24770RUYR-G2,457,385,6571495A,1,1
54,8,CLFTEA58,504,5967282,10061,1342,123,BQ24770RUYR-G2,457,385,6571495A,1,1
54,8,CLFTEA58,510,5967281,10061,1342,123,BQ24770RUYR-G2,457,385,6571495A,1,1
54,8,CLFTEA58,511,5967276,10056,1342,123,BQ24770RUYR-G2,457,385,6571495A,1,1
54,8,CLFTEA58,513,5967284,9957,1342,123,BQ24770RUYR-G2,457,385,6571495A,1,1
54,8,CLFTEA58,1267,5981641,10067,921,194,BQ24777RUYR-G2,461,385,6571495A,1,1
54,8,CLFTEA58,1276,5981643,9840,921,194,BQ24777RUYR-G2,461,385,6571495A,1,1
54,8,CLFTEA58,1277,5981644,10066,921,194,BQ24777RUYR-G2,461,385,6571495A,1,1
54,8,CLFTEA58,1286,5981640,10061,921,194,BQ24777RUYR-G2,461,385,6571495A,1,1
54,8,CLFTEA58,1289,5981645,10059,921,194,BQ24777RUYR-G2,461,385,6571495A,1,1
54,8,CLFTEA58,1437,5984367,9955,839,194,BQ24777RUYR-G2,461,385,6571495A,1,1
54,8,CLFTEA58,1450,5984365,10029,839,194,BQ24777RUYR-G2,461,385,6571495A,1,1
55,2,CLFTEA59,1797,5994447,1779,524,226,192HRGER-UG2R&,67,224,6525585A,1,1
55,2,CLFTEA59,331,5963024,9947,1482,104,BQ24196RGER-RY,439,224,6525585A,1,1
55,2,CLFTEA59,1300,5982208,5783,912,104,BQ24196RGER-RY,439,224,6525585A,1,1
55,2,CLFTEA59,1301,5982193,8894,912,104,BQ24196RGER-RY,439,224,6525585A,1,1
55,2,CLFTEA59,1357,5983126,9755,882,104,BQ24196RGER-RY,439,224,6525585A,1,1
55,2,CLFTEA59,1358,5983117,9984,882,104,BQ24196RGER-RY,439,224,6525585A,1,1
55,2,CLFTEA59,1359,5983123,5616,882,104,BQ24196RGER-RY,439,224,6525585A,1,1
55,2,CLFTEA59,1410,5984567,9979,845,104,BQ24196RGER-RY,439,224,6525585A,1,1
55,2,CLFTEA59,1411,5984559,9985,845,104,BQ24196RGER-RY,439,224,6525585A,1,1
55,2,CLFTEA59,1412,5984560,10010,845,104,BQ24196RGER-RY,439,224,6525585A,1,1
55,2,CLFTEA59,1413,5984558,9886,845,104,BQ24196RGER-RY,439,224,6525585A,1,1
55,2,CLFTEA59,1414,5984557,9958,845,104,BQ24196RGER-RY,439,224,6525585A,1,1
55,2,CLFTEA59,1415,5984554,9985,845,104,BQ24196RGER-RY,439,224,6525585A,1,1
55,2,CLFTEA59,1510,5985757,9907,812,104,BQ24196RGER-RY,439,224,6525585A,1,1
55,2,CLFTEA59,1511,5985758,9733,812,104,BQ24196RGER-RY,439,224,6525585A,1,1
55,2,CLFTEA59,1512,5985754,9940,812,104,BQ24196RGER-RY,439,224,6525585A,1,1
55,2,CLFTEA59,1513,5985767,10005,812,104,BQ24196RGER-RY,439,224,6525585A,1,1
55,2,CLFTEA59,1555,5986440,9983,784,104,BQ24196RGER-RY,439,224,6525585A,1,1
55,2,CLFTEA59,1619,5988527,10016,741,104,BQ24196RGER-RY,439,224,6525585A,1,1
55,2,CLFTEA59,1830,5967498,5400,423,104,BQ24196RGER-RY,439,224,6525585A,1,1
55,2,CLFTEA59,1839,5968415,8941,395,104,BQ24196RGER-RY,439,224,6525585A,1,1
56,2,CLFTEA6,210,5953470,6893,1747,72,54328DRCRP-G2Y,250,332,6553444B,1,1
56,2,CLFTEA6,212,5953469,10066,1747,72,54328DRCRP-G2Y,250,332,6553444B,1,1
56,2,CLFTEA6,76,5928934,6897,2460,39,S54328DRCR-G2Y,1114,332,6553444B,1,1
56,2,CLFTEA6,77,5928933,13230,2460,39,S54328DRCR-G2Y,1114,332,6553444B,1,1
56,2,CLFTEA6,78,5928932,13682,2460,39,S54328DRCR-G2Y,1114,332,6553444B,1,1
56,2,CLFTEA6,79,5928931,13568,2460,39,S54328DRCR-G2Y,1114,332,6553444B,1,1
56,2,CLFTEA6,80,5928930,13802,2460,39,S54328DRCR-G2Y,1114,332,6553444B,1,1
57,2,CLFTEA60,728,5973006,6469,1178,146,BQ24133RGYR-G2,431,153,6515577B,1,1
57,2,CLFTEA60,732,5973008,3228,1178,146,BQ24133RGYR-G2,431,153,6515577B,1,1
57,2,CLFTEA60,963,5976071,6462,1078,146,BQ24133RGYR-G2,431,153,6515577B,1,1
57,2,CLFTEA60,964,5976072,6476,1078,146,BQ24133RGYR-G2,431,153,6515577B,1,1
57,2,CLFTEA60,965,5976084,4159,1078,146,BQ24133RGYR-G2,431,153,6515577B,1,1
57,2,CLFTEA60,966,5976082,6451,1078,146,BQ24133RGYR-G2,431,153,6515577B,1,1
57,2,CLFTEA60,967,5976075,6479,1078,146,BQ24133RGYR-G2,431,153,6515577B,1,1
57,2,CLFTEA60,968,5976074,6450,1078,146,BQ24133RGYR-G2,431,153,6515577B,1,1
57,2,CLFTEA60,969,5976073,6469,1078,146,BQ24133RGYR-G2,431,153,6515577B,1,1
57,2,CLFTEA60,971,5976081,6447,1078,146,BQ24133RGYR-G2,431,153,6515577B,1,1
57,2,CLFTEA60,1169,5979469,6461,977,146,BQ24133RGYR-G2,431,153,6515577B,1,1
57,2,CLFTEA60,1175,5979467,6471,977,146,BQ24133RGYR-G2,431,153,6515577B,1,1
57,2,CLFTEA60,1177,5979461,6471,977,146,BQ24133RGYR-G2,431,153,6515577B,1,1
57,2,CLFTEA60,1228,5981128,3726,931,146,BQ24133RGYR-G2,431,153,6515577B,1,1
58,2,CLFTEA61,142,5942988,5147,2052,57,S53647RTAR-G2K,1100,423,6579192B,1,1
58,2,CLFTEA61,143,5942989,4181,2052,57,S53647RTAR-G2K,1100,423,6579192B,1,1
