Machine_Instance_ID,Machine_Family_ID,Machine_Instance_Name,Lot_ID,Lot_Name,Quantity,Lot_Weight,Device ID,Device_Name,Route_ID,Tooling_Family_ID,Tooling_Family_Name,Certification,Value
58,2,CLFTEA61,144,5942990,2537,2052,57,S53647RTAR-G2K,1100,423,6579192B,1,1
58,2,CLFTEA61,145,5942987,5176,2052,57,S53647RTAR-G2K,1100,423,6579192B,1,1
58,2,CLFTEA61,176,5946479,4190,1949,57,S53647RTAR-G2K,1100,423,6579192B,1,1
58,2,CLFTEA61,178,5946474,4977,1949,57,S53647RTAR-G2K,1100,423,6579192B,1,1
58,2,CLFTEA61,180,5946480,2579,1949,57,S53647RTAR-G2K,1100,423,6579192B,1,1
58,2,CLFTEA61,183,5946475,5037,1949,57,S53647RTAR-G2K,1100,423,6579192B,1,1
59,8,CLFTEA62,27,5903374,24730,3550,22,401032DSGR1-G2,176,107,6506370A,1,1
59,8,CLFTEA62,782,5981343,8912,1160,151,PS61093DSKR-CK,784,107,6506370A,1,1
59,8,CLFTEA62,783,5981348,5003,1160,151,PS61093DSKR-CK,784,107,6506370A,1,1
59,8,CLFTEA62,784,5981347,9902,1160,151,PS61093DSKR-CK,784,107,6506370A,1,1
59,8,CLFTEA62,785,5981346,5005,1160,151,PS61093DSKR-CK,784,107,6506370A,1,1
59,8,CLFTEA62,333,5970667,15035,1472,105,S61093DSKR-G2K,1181,107,6506370A,1,1
59,8,CLFTEA62,71,5936324,24822,2500,37,S62067DSGR1-G2,1190,107,6506370A,1,1
59,8,CLFTEA62,72,5936326,14850,2500,37,S62067DSGR1-G2,1190,107,6506370A,1,1
59,8,CLFTEA62,73,5936323,22299,2500,37,S62067DSGR1-G2,1190,107,6506370A,1,1
59,8,CLFTEA62,74,5936325,24827,2500,37,S62067DSGR1-G2,1190,107,6506370A,1,1
60,2,CLFTEA63,838,5974071,10058,1146,156,24780SRUYR-G2K,99,385,6571495A,1,1
60,2,CLFTEA63,1200,5980165,5030,960,156,24780SRUYR-G2K,99,385,6571495A,1,1
60,2,CLFTEA63,1205,5980157,10061,960,156,24780SRUYR-G2K,99,385,6571495A,1,1
60,2,CLFTEA63,1240,5981411,10054,926,156,24780SRUYR-G2K,99,385,6571495A,1,1
60,2,CLFTEA63,1241,5981407,10056,926,156,24780SRUYR-G2K,99,385,6571495A,1,1
60,2,CLFTEA63,1242,5981412,6879,926,156,24780SRUYR-G2K,99,385,6571495A,1,1
60,2,CLFTEA63,1248,5981408,6714,926,156,24780SRUYR-G2K,99,385,6571495A,1,1
60,2,CLFTEA63,1253,5981405,10047,926,156,24780SRUYR-G2K,99,385,6571495A,1,1
60,2,CLFTEA63,1261,5981413,5008,926,156,24780SRUYR-G2K,99,385,6571495A,1,1
60,2,CLFTEA63,1262,5981403,10062,926,156,24780SRUYR-G2K,99,385,6571495A,1,1
60,2,CLFTEA63,1263,5981402,10064,926,156,24780SRUYR-G2K,99,385,6571495A,1,1
60,2,CLFTEA63,514,5967283,9390,1342,123,BQ24770RUYR-G2,455,385,6571495A,1,1
60,2,CLFTEA63,1288,5981646,6370,921,194,BQ24777RUYR-G2,459,385,6571495A,1,1
60,2,CLFTEA63,364,5964080,9751,1439,109,SN2850RUYR-G2K,1269,385,6571495A,1,1
60,2,CLFTEA63,367,5964090,5016,1439,109,SN2850RUYR-G2K,1269,385,6571495A,1,1
60,2,CLFTEA63,484,5967144,9971,1343,109,SN2850RUYR-G2K,1269,385,6571495A,1,1
60,2,CLFTEA63,490,5967150,10041,1343,109,SN2850RUYR-G2K,1269,385,6571495A,1,1
60,2,CLFTEA63,638,5970651,10065,1238,109,SN2850RUYR-G2K,1269,385,6571495A,1,1
60,2,CLFTEA63,644,5970659,6999,1238,109,SN2850RUYR-G2K,1269,385,6571495A,1,1
60,2,CLFTEA63,666,5970658,10044,1238,109,SN2850RUYR-G2K,1269,385,6571495A,1,1
61,2,CLFTEA64,1021,5977499,13781,1040,168,259230DRCR-G2K,103,311,6547181A,1,1
61,2,CLFTEA64,1017,5977502,13801,1040,166,259231DRCR-G2K,107,311,6547181A,1,1
61,2,CLFTEA64,1033,5977505,13813,1040,167,259240DRCR-G2K,111,311,6547181A,1,1
61,2,CLFTEA64,1016,5977514,11366,1040,165,259250DRCR-G2K,115,311,6547181A,1,1
61,2,CLFTEA64,1022,5977512,13340,1040,165,259250DRCR-G2K,115,311,6547181A,1,1
61,2,CLFTEA64,1020,5977520,6822,1040,169,259250DRCT-G2K,119,311,6547181A,1,1
61,2,CLFTEA64,1030,5977521,13814,1040,171,259251DRCR-G2K,123,311,6547181A,1,1
61,2,CLFTEA64,1029,5977542,6905,1040,173,259251DRCT-G2K,127,311,6547181A,1,1
61,2,CLFTEA64,1027,5977543,13814,1040,172,259260DRCR-G2K,131,311,6547181A,1,1
61,2,CLFTEA64,371,5964100,6877,1439,100,2592BLDRCR-G2K,143,311,6547181A,1,1
61,2,CLFTEA64,532,5967546,13813,1335,91,592ALDRCR1-G2K,273,311,6547181A,1,1
61,2,CLFTEA64,534,5967543,13803,1335,91,592ALDRCR1-G2K,273,311,6547181A,1,1
61,2,CLFTEA64,536,5967544,13808,1335,91,592ALDRCR1-G2K,273,311,6547181A,1,1
62,2,CLFTEA65,42,5947053,11328,2803,30,CSD87381P1-NS2,507,347,6556617A,1,1
62,2,CLFTEA65,43,5937191,11031,2762,30,CSD87381P1-NS2,507,347,6556617A,1,1
62,2,CLFTEA65,23,5893985,7542,3753,18,CSD87588N-NS2,513,347,6556617A,1,1
62,2,CLFTEA65,461,5981688,8639,1363,18,CSD87588N-NS2,513,347,6556617A,1,1
62,2,CLFTEA65,462,5981687,8640,1363,18,CSD87588N-NS2,513,347,6556617A,1,1
62,2,CLFTEA65,463,5994631,4243,1363,18,CSD87588N-NS2,513,347,6556617A,1,1
62,2,CLFTEA65,464,5981689,8627,1363,18,CSD87588N-NS2,513,347,6556617A,1,1
62,2,CLFTEA65,465,5981686,8616,1363,18,CSD87588N-NS2,513,347,6556617A,1,1
62,2,CLFTEA65,6,5771421,13433,8122,4,SD87381P6-UNR&,1265,347,6556617A,1,1
62,2,CLFTEA65,8,5775940,13417,7989,4,SD87381P6-UNR&,1265,347,6556617A,1,1
63,2,CLFTEA66,637,5970718,13796,1238,95,5633ARTER-KDG2,265,365,6569306A,1,1
63,2,CLFTEA66,1287,5981575,6858,921,95,5633ARTER-KDG2,265,365,6569306A,1,1
63,2,CLFTEA66,303,5960414,13810,1540,67,5633BRTER-KDG2,269,365,6569306A,1,1
63,2,CLFTEA66,356,5963967,13810,1439,67,5633BRTER-KDG2,269,365,6569306A,1,1
63,2,CLFTEA66,467,5967244,13795,1343,67,5633BRTER-KDG2,269,365,6569306A,1,1
63,2,CLFTEA66,468,5967247,13810,1343,67,5633BRTER-KDG2,269,365,6569306A,1,1
63,2,CLFTEA66,470,5967243,13809,1343,67,5633BRTER-KDG2,269,365,6569306A,1,1
63,2,CLFTEA66,478,5967241,13774,1343,67,5633BRTER-KDG2,269,365,6569306A,1,1
63,2,CLFTEA66,489,5967242,13804,1343,67,5633BRTER-KDG2,269,365,6569306A,1,1
63,2,CLFTEA66,635,5970725,13687,1238,67,5633BRTER-KDG2,269,365,6569306A,1,1
63,2,CLFTEA66,1236,5981393,13725,926,67,5633BRTER-KDG2,269,365,6569306A,1,1
63,2,CLFTEA66,1255,5981398,6898,926,67,5633BRTER-KDG2,269,365,6569306A,1,1
63,2,CLFTEA66,1426,5984334,13812,839,67,5633BRTER-KDG2,269,365,6569306A,1,1
63,2,CLFTEA66,1433,5984330,6911,839,67,5633BRTER-KDG2,269,365,6569306A,1,1
63,2,CLFTEA66,1439,5984333,13711,839,67,5633BRTER-KDG2,269,365,6569306A,1,1
63,2,CLFTEA66,1652,5988526,6908,731,67,5633BRTER-KDG2,269,365,6569306A,1,1
63,2,CLFTEA66,1781,5995275,6857,541,67,5633BRTER-KDG2,269,365,6569306A,1,1
63,2,CLFTEA66,493,5967252,13640,1342,90,65633BKRTER-G2,319,365,6569306A,1,1
64,2,CLFTEA67,29,5905528,9617,3221,24,62152QRGTRQ1-L,299,142,6513992A,1,1
64,2,CLFTEA67,128,5937511,12366,2270,24,62152QRGTRQ1-L,299,142,6513992A,1,1
64,2,CLFTEA67,1005,5977187,9923,1057,163,LV62150RGTT-LY,566,142,6513992A,1,1
64,2,CLFTEA67,1687,5990927,8398,674,221,PS62140RGTR-LY,819,142,6513992A,1,1
64,2,CLFTEA67,1688,5990929,13055,674,222,PS62150RGTR-LY,831,142,6513992A,1,1
64,2,CLFTEA67,1691,5990928,16677,674,222,PS62150RGTR-LY,831,142,6513992A,1,1
64,2,CLFTEA67,1658,5989700,15707,712,219,S62130DRGTR-LY,1199,142,6513992A,1,1
64,2,CLFTEA67,1579,5987407,14596,765,212,S62140ARGTR-LY,1216,142,6513992A,1,1
64,2,CLFTEA67,1581,5987406,16895,765,212,S62140ARGTR-LY,1216,142,6513992A,1,1
64,2,CLFTEA67,1583,5987405,16848,765,212,S62140ARGTR-LY,1216,142,6513992A,1,1
64,2,CLFTEA67,1416,5984604,8446,844,203,V62130ARGTR-LY,1420,142,6513992A,1,1
64,2,CLFTEA67,1417,5984600,16230,844,203,V62130ARGTR-LY,1420,142,6513992A,1,1
65,2,CLFTEA68,34,5912986,9746,2920,26,S53211ARGTR-LK,1066,186,6521279A,1,1
65,2,CLFTEA68,100,5930506,13778,2417,26,S53211ARGTR-LK,1066,186,6521279A,1,1
65,2,CLFTEA68,101,5930507,13806,2417,26,S53211ARGTR-LK,1066,186,6521279A,1,1
65,2,CLFTEA68,102,5930503,13578,2417,26,S53211ARGTR-LK,1066,186,6521279A,1,1
65,2,CLFTEA68,103,5930509,13782,2417,26,S53211ARGTR-LK,1066,186,6521279A,1,1
66,2,CLFTEA69,1474,5984732,15059,830,206,PS54320RHLR-G2,740,56,6487925B,1,1
66,2,CLFTEA69,376,5964249,15118,1438,112,PS54821RHLR2-R,767,56,6487925B,1,1
66,2,CLFTEA69,382,5964251,14073,1438,112,PS54821RHLR2-R,767,56,6487925B,1,1
66,2,CLFTEA69,555,5968644,7516,1306,112,PS54821RHLR2-R,767,56,6487925B,1,1
66,2,CLFTEA69,559,5968636,14956,1306,112,PS54821RHLR2-R,767,56,6487925B,1,1
66,2,CLFTEA69,934,5989373,15091,1107,112,PS54821RHLR2-R,767,56,6487925B,1,1
66,2,CLFTEA69,1518,5985620,11199,807,112,PS54821RHLR2-R,767,56,6487925B,1,1
66,2,CLFTEA69,1540,5985616,15103,807,112,PS54821RHLR2-R,767,56,6487925B,1,1
66,2,CLFTEA69,486,5967122,7857,1343,108,S54620RGYR1-G2,1140,56,6487925B,1,1
66,2,CLFTEA69,1473,5984741,7541,830,108,S54620RGYR1-G2,1140,56,6487925B,1,1
66,2,CLFTEA69,1475,5984739,15110,830,108,S54620RGYR1-G2,1140,56,6487925B,1,1
66,2,CLFTEA69,1214,5981023,14137,936,185,TPS54622RHLR-L,1379,56,6487925B,1,1
66,2,CLFTEA69,1671,5989397,9861,706,185,TPS54622RHLR-L,1379,56,6487925B,1,1
66,2,CLFTEA69,1674,5989390,10009,706,185,TPS54622RHLR-L,1379,56,6487925B,1,1
67,8,CLFTEA7,369,5963959,13815,1439,67,5633BRTER-KDG2,271,365,6569306A,1,1
67,8,CLFTEA7,830,5974022,13815,1146,67,5633BRTER-KDG2,271,365,6569306A,1,1
67,8,CLFTEA7,1645,5988519,13819,731,67,5633BRTER-KDG2,271,365,6569306A,1,1
67,8,CLFTEA7,268,5956893,13807,1647,90,65633BKRTER-G2,321,365,6569306A,1,1
67,8,CLFTEA7,357,5963976,13806,1439,90,65633BKRTER-G2,321,365,6569306A,1,1
67,8,CLFTEA7,359,5963969,13815,1439,90,65633BKRTER-G2,321,365,6569306A,1,1
67,8,CLFTEA7,363,5963972,13773,1439,90,65633BKRTER-G2,321,365,6569306A,1,1
67,8,CLFTEA7,368,5963977,13773,1439,90,65633BKRTER-G2,321,365,6569306A,1,1
67,8,CLFTEA7,500,5967256,13818,1342,90,65633BKRTER-G2,321,365,6569306A,1,1
67,8,CLFTEA7,506,5967253,13730,1342,90,65633BKRTER-G2,321,365,6569306A,1,1
67,8,CLFTEA7,507,5967258,13815,1342,90,65633BKRTER-G2,321,365,6569306A,1,1
67,8,CLFTEA7,509,5967257,13730,1342,90,65633BKRTER-G2,321,365,6569306A,1,1
67,8,CLFTEA7,512,5967259,13808,1342,90,65633BKRTER-G2,321,365,6569306A,1,1
67,8,CLFTEA7,515,5967255,13813,1342,90,65633BKRTER-G2,321,365,6569306A,1,1
67,8,CLFTEA7,517,5967251,13794,1342,90,65633BKRTER-G2,321,365,6569306A,1,1
68,2,CLFTEA70,156,5953397,13813,2006,63,1312DRCR1-G2KY,47,325,6553054A,1,1
68,2,CLFTEA70,157,5953399,13817,2006,63,1312DRCR1-G2KY,47,325,6553054A,1,1
68,2,CLFTEA70,158,5953394,13818,2006,63,1312DRCR1-G2KY,47,325,6553054A,1,1
68,2,CLFTEA70,159,5953401,13815,2006,63,1312DRCR1-G2KY,47,325,6553054A,1,1
68,2,CLFTEA70,160,5953396,13818,2006,63,1312DRCR1-G2KY,47,325,6553054A,1,1
68,2,CLFTEA70,161,5953398,13819,2006,63,1312DRCR1-G2KY,47,325,6553054A,1,1
69,9,CLFTEA71,17,5827989,6904,5448,13,A2313IDRGR1-CK,367,155,6515889A,1,1
69,9,CLFTEA71,18,5827987,10568,5448,13,A2313IDRGR1-CK,367,155,6515889A,1,1
70,2,CLFTEA72,653,5970719,13812,1238,95,5633ARTER-KDG2,265,365,6569306A,1,1
70,2,CLFTEA72,657,5970720,13783,1238,95,5633ARTER-KDG2,265,365,6569306A,1,1
70,2,CLFTEA72,1268,5981573,13805,921,95,5633ARTER-KDG2,265,365,6569306A,1,1
70,2,CLFTEA72,1269,5981565,13806,921,95,5633ARTER-KDG2,265,365,6569306A,1,1
70,2,CLFTEA72,1290,5981572,13623,921,95,5633ARTER-KDG2,265,365,6569306A,1,1
70,2,CLFTEA72,479,5967249,13789,1343,67,5633BRTER-KDG2,269,365,6569306A,1,1
70,2,CLFTEA72,480,5967245,13436,1343,67,5633BRTER-KDG2,269,365,6569306A,1,1
70,2,CLFTEA72,634,5970729,13520,1238,67,5633BRTER-KDG2,269,365,6569306A,1,1
70,2,CLFTEA72,1425,5984337,7633,839,67,5633BRTER-KDG2,269,365,6569306A,1,1
70,2,CLFTEA72,1436,5984328,13754,839,67,5633BRTER-KDG2,269,365,6569306A,1,1
70,2,CLFTEA72,1440,5984335,13694,839,67,5633BRTER-KDG2,269,365,6569306A,1,1
70,2,CLFTEA72,1448,5984325,13713,839,67,5633BRTER-KDG2,269,365,6569306A,1,1
70,2,CLFTEA72,1730,5991801,13806,640,67,5633BRTER-KDG2,269,365,6569306A,1,1
70,2,CLFTEA72,1735,5991802,11468,640,67,5633BRTER-KDG2,269,365,6569306A,1,1
70,2,CLFTEA72,1642,5988470,13793,731,54,65633AKRTER-G2,315,365,6569306A,1,1
70,2,CLFTEA72,1643,5988472,13810,731,54,65633AKRTER-G2,315,365,6569306A,1,1
70,2,CLFTEA72,1649,5988473,7920,731,54,65633AKRTER-G2,315,365,6569306A,1,1
71,2,CLFTEA73,419,5967385,3817,1403,116,1409027RVER-LN,55,297,6545456B,1,1
71,2,CLFTEA73,420,5967384,4521,1403,116,1409027RVER-LN,55,297,6545456B,1,1
71,2,CLFTEA73,421,5967388,7710,1403,116,1409027RVER-LN,55,297,6545456B,1,1
71,2,CLFTEA73,422,5967393,3911,1403,116,1409027RVER-LN,55,297,6545456B,1,1
71,2,CLFTEA73,311,5963735,3868,1510,101,S51362RVER-LNY,1042,297,6545456B,1,1
71,2,CLFTEA73,312,5978669,3857,1510,101,S51362RVER-LNY,1042,297,6545456B,1,1
71,2,CLFTEA73,316,5963746,3814,1510,101,S51362RVER-LNY,1042,297,6545456B,1,1
71,2,CLFTEA73,126,5935877,6477,2293,46,S51363RVER-LNY,1046,297,6545456B,1,1
71,2,CLFTEA73,139,5942160,4254,2123,46,S51363RVER-LNY,1046,297,6545456B,1,1
71,2,CLFTEA73,153,5945619,5866,2021,46,S51363RVER-LNY,1046,297,6545456B,1,1
71,2,CLFTEA73,185,5988288,77,1910,46,S51363RVER-LNY,1046,297,6545456B,1,1
71,2,CLFTEA73,199,5966318,3789,1826,46,S51363RVER-LNY,1046,297,6545456B,1,1
71,2,CLFTEA73,200,5988289,77,1826,46,S51363RVER-LNY,1046,297,6545456B,1,1
71,2,CLFTEA73,216,5982606,3862,1725,46,S51363RVER-LNY,1046,297,6545456B,1,1
71,2,CLFTEA73,626,5985932,5784,1244,46,S51363RVER-LNY,1046,297,6545456B,1,1
71,2,CLFTEA73,627,5973029,3843,1244,46,S51363RVER-LNY,1046,297,6545456B,1,1
71,2,CLFTEA73,629,5973017,7820,1244,46,S51363RVER-LNY,1046,297,6545456B,1,1
71,2,CLFTEA73,630,5985933,7715,1244,46,S51363RVER-LNY,1046,297,6545456B,1,1
71,2,CLFTEA73,870,5976350,7830,1142,46,S51363RVER-LNY,1046,297,6545456B,1,1
71,2,CLFTEA73,871,5976352,7770,1142,46,S51363RVER-LNY,1046,297,6545456B,1,1
71,2,CLFTEA73,872,5976356,7792,1142,46,S51363RVER-LNY,1046,297,6545456B,1,1
71,2,CLFTEA73,874,5976354,7802,1142,46,S51363RVER-LNY,1046,297,6545456B,1,1
71,2,CLFTEA73,875,5990002,7747,1142,46,S51363RVER-LNY,1046,297,6545456B,1,1
71,2,CLFTEA73,876,5976357,7799,1142,46,S51363RVER-LNY,1046,297,6545456B,1,1
71,2,CLFTEA73,877,5976353,7784,1142,46,S51363RVER-LNY,1046,297,6545456B,1,1
71,2,CLFTEA73,878,5976360,3707,1142,46,S51363RVER-LNY,1046,297,6545456B,1,1
71,2,CLFTEA73,879,5976355,7843,1142,46,S51363RVER-LNY,1046,297,6545456B,1,1
71,2,CLFTEA73,880,5976358,7811,1142,46,S51363RVER-LNY,1046,297,6545456B,1,1
71,2,CLFTEA73,881,5976349,7821,1142,46,S51363RVER-LNY,1046,297,6545456B,1,1
71,2,CLFTEA73,1041,5979860,7557,1037,46,S51363RVER-LNY,1046,297,6545456B,1,1
71,2,CLFTEA73,1042,5979862,7626,1037,46,S51363RVER-LNY,1046,297,6545456B,1,1
71,2,CLFTEA73,1043,5979857,7609,1037,46,S51363RVER-LNY,1046,297,6545456B,1,1
71,2,CLFTEA73,1044,5979865,7721,1037,46,S51363RVER-LNY,1046,297,6545456B,1,1
71,2,CLFTEA73,737,5974932,3896,1176,133,S51367RVER-LNY,1050,297,6545456B,1,1
72,2,CLFTEA74,149,5945809,4989,2032,60,54361QDPRRQ1-C,257,357,6567540A,1,1
72,2,CLFTEA74,150,5945808,5219,2032,60,54361QDPRRQ1-C,257,357,6567540A,1,1
72,2,CLFTEA74,1166,5979437,10043,977,189,TPS54341DPRR-C,1360,357,6567540A,1,1
72,2,CLFTEA74,1167,5979442,10050,977,189,TPS54341DPRR-C,1360,357,6567540A,1,1
72,2,CLFTEA74,1168,5979439,10037,977,189,TPS54341DPRR-C,1360,357,6567540A,1,1
72,2,CLFTEA74,1171,5979440,10063,977,189,TPS54341DPRR-C,1360,357,6567540A,1,1
72,2,CLFTEA74,1172,5979432,10059,977,189,TPS54341DPRR-C,1360,357,6567540A,1,1
72,2,CLFTEA74,1173,5979438,10030,977,189,TPS54341DPRR-C,1360,357,6567540A,1,1
72,2,CLFTEA74,1156,5978740,5020,1006,186,TPS54541DPRR-C,1373,357,6567540A,1,1
72,2,CLFTEA74,1157,5978739,5190,1006,186,TPS54541DPRR-C,1373,357,6567540A,1,1
73,2,CLFTEA75,1216,5981050,7180,935,191,TPS53317RGBR-L,1356,183,6520958B,1,1
73,2,CLFTEA75,1217,5981053,7141,935,191,TPS53317RGBR-L,1356,183,6520958B,1,1
73,2,CLFTEA75,1218,5981054,3576,935,191,TPS53317RGBR-L,1356,183,6520958B,1,1
73,2,CLFTEA75,1219,5981048,7186,935,191,TPS53317RGBR-L,1356,183,6520958B,1,1
73,2,CLFTEA75,1220,5981049,7189,935,191,TPS53317RGBR-L,1356,183,6520958B,1,1
73,2,CLFTEA75,1221,5981052,7188,935,191,TPS53317RGBR-L,1356,183,6520958B,1,1
73,2,CLFTEA75,1222,5981051,7113,935,191,TPS53317RGBR-L,1356,183,6520958B,1,1
73,2,CLFTEA75,1697,5990934,5680,664,191,TPS53317RGBR-L,1356,183,6520958B,1,1
73,2,CLFTEA75,1698,5990931,7140,664,191,TPS53317RGBR-L,1356,183,6520958B,1,1
73,2,CLFTEA75,1699,5990933,7190,664,191,TPS53317RGBR-L,1356,183,6520958B,1,1
73,2,CLFTEA75,1700,5990935,3593,664,191,TPS53317RGBR-L,1356,183,6520958B,1,1
73,2,CLFTEA75,1701,5990932,7182,664,191,TPS53317RGBR-L,1356,183,6520958B,1,1
73,2,CLFTEA75,1763,5994015,7183,575,191,TPS53317RGBR-L,1356,183,6520958B,1,1
73,2,CLFTEA75,1764,5994012,7191,575,191,TPS53317RGBR-L,1356,183,6520958B,1,1
73,2,CLFTEA75,1765,5994011,7179,575,191,TPS53317RGBR-L,1356,183,6520958B,1,1
74,2,CLFTEA76,285,5967180,24032,1576,98,294700DSGR-G2K,154,309,6547137A,1,1
74,2,CLFTEA76,334,5970675,24836,1471,98,294700DSGR-G2K,154,309,6547137A,1,1
74,2,CLFTEA76,335,5970676,24834,1471,98,294700DSGR-G2K,154,309,6547137A,1,1
74,2,CLFTEA76,435,5973971,24833,1379,98,294700DSGR-G2K,154,309,6547137A,1,1
74,2,CLFTEA76,436,5973974,24829,1379,98,294700DSGR-G2K,154,309,6547137A,1,1
74,2,CLFTEA76,437,5973972,24828,1379,98,294700DSGR-G2K,154,309,6547137A,1,1
74,2,CLFTEA76,438,5973973,24834,1379,98,294700DSGR-G2K,154,309,6547137A,1,1
74,2,CLFTEA76,1060,5984350,13270,1033,178,94707DSGR1-G2K,343,309,6547137A,1,1
75,2,CLFTEA77,1582,5987137,15087,765,211,24735RGRR1-G2K,91,137,6512615D,1,1
75,2,CLFTEA77,643,5970620,15068,1238,139,24737RGRR1-G2K,95,137,6512615D,1,1
75,2,CLFTEA77,659,5970623,14779,1238,139,24737RGRR1-G2K,95,137,6512615D,1,1
75,2,CLFTEA77,663,5970613,15093,1238,139,24737RGRR1-G2K,95,137,6512615D,1,1
75,2,CLFTEA77,808,5973925,15079,1146,139,24737RGRR1-G2K,95,137,6512615D,1,1
75,2,CLFTEA77,823,5973922,15061,1146,139,24737RGRR1-G2K,95,137,6512615D,1,1
75,2,CLFTEA77,825,5973920,15106,1146,139,24737RGRR1-G2K,95,137,6512615D,1,1
75,2,CLFTEA77,834,5973927,15081,1146,139,24737RGRR1-G2K,95,137,6512615D,1,1
75,2,CLFTEA77,835,5973929,15076,1146,139,24737RGRR1-G2K,95,137,6512615D,1,1
75,2,CLFTEA77,1059,5977784,7525,1033,139,24737RGRR1-G2K,95,137,6512615D,1,1
75,2,CLFTEA77,1067,5977780,14753,1033,139,24737RGRR1-G2K,95,137,6512615D,1,1
75,2,CLFTEA77,1068,5977779,15102,1033,139,24737RGRR1-G2K,95,137,6512615D,1,1
75,2,CLFTEA77,1229,5981032,7350,927,192,Q24735RGRR1-LK,1008,137,6512615D,1,1
75,2,CLFTEA77,1232,5981031,9384,927,192,Q24735RGRR1-LK,1008,137,6512615D,1,1
75,2,CLFTEA77,1234,5981034,15094,927,192,Q24735RGRR1-LK,1008,137,6512615D,1,1
75,2,CLFTEA77,1235,5981035,15076,927,192,Q24735RGRR1-LK,1008,137,6512615D,1,1
76,2,CLFTEA78,863,5974112,10060,1145,159,S542941RSAR-G2,1104,333,6553495A,1,1
76,2,CLFTEA78,864,5974113,7900,1145,159,S542941RSAR-G2,1104,333,6553495A,1,1
76,2,CLFTEA78,866,5974110,10045,1145,159,S542941RSAR-G2,1104,333,6553495A,1,1
76,2,CLFTEA78,867,5974108,10067,1145,159,S542941RSAR-G2,1104,333,6553495A,1,1
76,2,CLFTEA78,868,5974111,10061,1145,159,S542941RSAR-G2,1104,333,6553495A,1,1
76,2,CLFTEA78,869,5974109,10072,1145,159,S542941RSAR-G2,1104,333,6553495A,1,1
76,2,CLFTEA78,146,5942951,9503,2051,58,S54495RSAR1-G2,1134,333,6553495A,1,1
76,2,CLFTEA78,147,5942952,4960,2051,58,S54495RSAR1-G2,1134,333,6553495A,1,1
77,2,CLFTEA79,75,5936311,24675,2499,38,BQ24311DSGR-G2,451,410,6576907B,1,1
77,2,CLFTEA79,104,5939759,23588,2403,38,BQ24311DSGR-G2,451,410,6576907B,1,1
77,2,CLFTEA79,581,5977210,24815,1278,131,Q24314ADSGR-G2,973,410,6576907B,1,1
77,2,CLFTEA79,582,5977215,24837,1278,131,Q24314ADSGR-G2,973,410,6576907B,1,1
77,2,CLFTEA79,583,5977214,24834,1278,131,Q24314ADSGR-G2,973,410,6576907B,1,1
77,2,CLFTEA79,587,5977217,17695,1278,131,Q24314ADSGR-G2,973,410,6576907B,1,1
77,2,CLFTEA79,588,5977211,24782,1278,131,Q24314ADSGR-G2,973,410,6576907B,1,1
77,2,CLFTEA79,589,5977213,24835,1278,131,Q24314ADSGR-G2,973,410,6576907B,1,1
77,2,CLFTEA79,590,5977216,24837,1278,131,Q24314ADSGR-G2,973,410,6576907B,1,1
80,2,CLFTEA81,1013,5977225,13802,1044,95,5633ARTER-KDG2,265,365,6569306A,1,1
80,2,CLFTEA81,1275,5981569,13808,921,95,5633ARTER-KDG2,265,365,6569306A,1,1
