Machine_Instance_ID,Machine_Family_ID,Machine_Instance_Name,Lot_ID,Lot_Name,Quantity,Lot_Weight,Device ID,Device_Name,Route_ID,Tooling_Family_ID,Tooling_Family_Name,Certification,Value
80,2,CLFTEA81,1291,5981568,13729,921,95,5633ARTER-KDG2,265,365,6569306A,1,1
80,2,CLFTEA81,1297,5981571,13810,921,95,5633ARTER-KDG2,265,365,6569306A,1,1
80,2,CLFTEA81,474,5967250,10776,1343,67,5633BRTER-KDG2,269,365,6569306A,1,1
80,2,CLFTEA81,485,5967248,13683,1343,67,5633BRTER-KDG2,269,365,6569306A,1,1
80,2,CLFTEA81,1238,5981383,6894,926,67,5633BRTER-KDG2,269,365,6569306A,1,1
80,2,CLFTEA81,1243,5981390,13797,926,67,5633BRTER-KDG2,269,365,6569306A,1,1
80,2,CLFTEA81,1251,5981391,10650,926,67,5633BRTER-KDG2,269,365,6569306A,1,1
80,2,CLFTEA81,1257,5981396,13765,926,67,5633BRTER-KDG2,269,365,6569306A,1,1
80,2,CLFTEA81,1422,5984327,13805,839,67,5633BRTER-KDG2,269,365,6569306A,1,1
80,2,CLFTEA81,1430,5984332,13797,839,67,5633BRTER-KDG2,269,365,6569306A,1,1
80,2,CLFTEA81,1637,5988525,9666,731,67,5633BRTER-KDG2,269,365,6569306A,1,1
80,2,CLFTEA81,1640,5988522,13658,731,67,5633BRTER-KDG2,269,365,6569306A,1,1
80,2,CLFTEA81,138,5939904,13805,2141,54,65633AKRTER-G2,315,365,6569306A,1,1
80,2,CLFTEA81,270,5956880,13802,1647,54,65633AKRTER-G2,315,365,6569306A,1,1
80,2,CLFTEA81,1651,5988460,13805,731,54,65633AKRTER-G2,315,365,6569306A,1,1
82,2,CLFTEA83,1497,5984734,15099,830,206,PS54320RHLR-G2,740,56,6487925B,1,1
82,2,CLFTEA83,383,5964248,15111,1438,112,PS54821RHLR2-R,767,56,6487925B,1,1
82,2,CLFTEA83,560,5968643,13952,1306,112,PS54821RHLR2-R,767,56,6487925B,1,1
82,2,CLFTEA83,561,5968638,15093,1306,112,PS54821RHLR2-R,767,56,6487925B,1,1
82,2,CLFTEA83,562,5968640,15101,1306,112,PS54821RHLR2-R,767,56,6487925B,1,1
82,2,CLFTEA83,567,5968641,15081,1306,112,PS54821RHLR2-R,767,56,6487925B,1,1
82,2,CLFTEA83,568,5968639,15103,1306,112,PS54821RHLR2-R,767,56,6487925B,1,1
82,2,CLFTEA83,1539,5985621,7556,807,112,PS54821RHLR2-R,767,56,6487925B,1,1
82,2,CLFTEA83,1659,5989362,7552,707,112,PS54821RHLR2-R,767,56,6487925B,1,1
82,2,CLFTEA83,1476,5984740,8316,830,108,S54620RGYR1-G2,1140,56,6487925B,1,1
82,2,CLFTEA83,1493,5984743,15093,830,108,S54620RGYR1-G2,1140,56,6487925B,1,1
82,2,CLFTEA83,1504,5984737,15097,830,108,S54620RGYR1-G2,1140,56,6487925B,1,1
82,2,CLFTEA83,1151,5978603,14982,1010,185,TPS54622RHLR-L,1379,56,6487925B,1,1
83,2,CLFTEA84,47,5920809,11151,2722,31,PS40190DRCR-BY,673,76,6494476A,1,1
83,2,CLFTEA84,323,5961661,10693,1502,31,PS40190DRCR-BY,673,76,6494476A,1,1
83,2,CLFTEA84,416,5965099,10691,1405,31,PS40190DRCR-BY,673,76,6494476A,1,1
83,2,CLFTEA84,417,5965098,14981,1405,31,PS40190DRCR-BY,673,76,6494476A,1,1
83,2,CLFTEA84,418,5965097,16875,1405,31,PS40190DRCR-BY,673,76,6494476A,1,1
83,2,CLFTEA84,1514,5985792,10840,809,31,PS40190DRCR-BY,673,76,6494476A,1,1
83,2,CLFTEA84,1751,5993191,16916,611,31,PS40190DRCR-BY,673,76,6494476A,1,1
83,2,CLFTEA84,1752,5993196,16840,611,31,PS40190DRCR-BY,673,76,6494476A,1,1
84,4,CLFTEA85,254,5957784,4124,1661,87,1402065RVER-LN,52,280,6543758C,1,1
84,4,CLFTEA85,255,5957782,6270,1661,87,1402065RVER-LN,52,280,6543758C,1,1
84,4,CLFTEA85,256,5957783,3778,1661,87,1402065RVER-LN,52,280,6543758C,1,1
84,4,CLFTEA85,257,5976364,1433,1661,87,1402065RVER-LN,52,280,6543758C,1,1
84,4,CLFTEA85,258,5957781,7619,1661,87,1402065RVER-LN,52,280,6543758C,1,1
84,4,CLFTEA85,259,5957778,7659,1661,87,1402065RVER-LN,52,280,6543758C,1,1
84,4,CLFTEA85,164,5962914,7736,1987,66,53515RVER2-LN#,241,280,6543758C,1,1
84,4,CLFTEA85,165,5962916,7765,1987,66,53515RVER2-LN#,241,280,6543758C,1,1
84,4,CLFTEA85,166,5962918,4902,1987,66,53515RVER2-LN#,241,280,6543758C,1,1
84,4,CLFTEA85,167,5962919,3869,1987,66,53515RVER2-LN#,241,280,6543758C,1,1
84,4,CLFTEA85,130,5986016,7597,2222,49,PS53513RVER-LN,723,280,6543758C,1,1
84,4,CLFTEA85,131,5986015,4348,2222,49,PS53513RVER-LN,723,280,6543758C,1,1
84,4,CLFTEA85,1153,5980699,4091,1010,49,PS53513RVER-LN,723,280,6543758C,1,1
84,4,CLFTEA85,1452,5987079,7667,834,49,PS53513RVER-LN,723,280,6543758C,1,1
84,4,CLFTEA85,1453,5987064,7802,834,49,PS53513RVER-LN,723,280,6543758C,1,1
84,4,CLFTEA85,1454,5987066,7634,834,49,PS53513RVER-LN,723,280,6543758C,1,1
84,4,CLFTEA85,1456,5987073,7813,834,49,PS53513RVER-LN,723,280,6543758C,1,1
84,4,CLFTEA85,1457,5987067,7530,834,49,PS53513RVER-LN,723,280,6543758C,1,1
84,4,CLFTEA85,1459,5987074,7645,834,49,PS53513RVER-LN,723,280,6543758C,1,1
84,4,CLFTEA85,1460,5987069,7756,834,49,PS53513RVER-LN,723,280,6543758C,1,1
84,4,CLFTEA85,1461,5987063,7542,834,49,PS53513RVER-LN,723,280,6543758C,1,1
84,4,CLFTEA85,1462,5987078,7765,834,49,PS53513RVER-LN,723,280,6543758C,1,1
84,4,CLFTEA85,1464,5987068,7832,834,49,PS53513RVER-LN,723,280,6543758C,1,1
84,4,CLFTEA85,1465,5987075,7797,834,49,PS53513RVER-LN,723,280,6543758C,1,1
84,4,CLFTEA85,14,5820733,7567,5693,10,S53515ARVER-LN,1093,280,6543758C,1,1
85,2,CLFTEA86,998,5976156,7957,1070,162,PS54426RSAR1-L,754,181,6520265B,1,1
85,2,CLFTEA86,999,5976153,10066,1070,162,PS54426RSAR1-L,754,181,6520265B,1,1
85,2,CLFTEA86,1000,5976151,10041,1070,162,PS54426RSAR1-L,754,181,6520265B,1,1
85,2,CLFTEA86,1001,5976152,10061,1070,162,PS54426RSAR1-L,754,181,6520265B,1,1
85,2,CLFTEA86,1002,5976154,10051,1070,162,PS54426RSAR1-L,754,181,6520265B,1,1
85,2,CLFTEA86,1003,5976155,9996,1070,162,PS54426RSAR1-L,754,181,6520265B,1,1
85,2,CLFTEA86,205,5906930,4972,1776,71,S54429ERSAR2-L,1127,181,6520265B,1,1
85,2,CLFTEA86,209,5906928,6560,1776,71,S54429ERSAR2-L,1127,181,6520265B,1,1
86,10,CLFTEA87,621,5925376,15548,1247,130,PS25810RVCR-G2,634,470,6590151A,1,1
86,10,CLFTEA87,622,5925380,15496,1247,130,PS25810RVCR-G2,634,470,6590151A,1,1
86,10,CLFTEA87,623,5925375,15302,1247,130,PS25810RVCR-G2,634,470,6590151A,1,1
86,10,CLFTEA87,793,5928826,15548,1147,130,PS25810RVCR-G2,634,470,6590151A,1,1
86,10,CLFTEA87,794,5928825,15539,1147,130,PS25810RVCR-G2,634,470,6590151A,1,1
86,10,CLFTEA87,795,5928824,15513,1147,130,PS25810RVCR-G2,634,470,6590151A,1,1
86,10,CLFTEA87,796,5928818,15546,1147,130,PS25810RVCR-G2,634,470,6590151A,1,1
86,10,CLFTEA87,797,5928820,15542,1147,130,PS25810RVCR-G2,634,470,6590151A,1,1
86,10,CLFTEA87,798,5928827,15528,1147,130,PS25810RVCR-G2,634,470,6590151A,1,1
86,10,CLFTEA87,799,5928822,15546,1147,130,PS25810RVCR-G2,634,470,6590151A,1,1
86,10,CLFTEA87,800,5928821,15541,1147,130,PS25810RVCR-G2,634,470,6590151A,1,1
86,10,CLFTEA87,1075,5932938,10357,1031,130,PS25810RVCR-G2,634,470,6590151A,1,1
86,10,CLFTEA87,1076,5932939,7741,1031,130,PS25810RVCR-G2,634,470,6590151A,1,1
87,2,CLFTEA88,32,5859725,6107,3158,25,001DRBR1-G2QN#,3,133,6512302B,1,1
87,2,CLFTEA88,645,5970715,7180,1238,140,A8001DRBR2-G2K,403,133,6512302B,1,1
87,2,CLFTEA88,647,5970712,13807,1238,140,A8001DRBR2-G2K,403,133,6512302B,1,1
87,2,CLFTEA88,837,5973994,13784,1146,140,A8001DRBR2-G2K,403,133,6512302B,1,1
87,2,CLFTEA88,844,5973997,13800,1146,140,A8001DRBR2-G2K,403,133,6512302B,1,1
87,2,CLFTEA88,845,5974004,13440,1146,140,A8001DRBR2-G2K,403,133,6512302B,1,1
87,2,CLFTEA88,851,5974006,8619,1146,140,A8001DRBR2-G2K,403,133,6512302B,1,1
87,2,CLFTEA88,858,5974002,13811,1146,140,A8001DRBR2-G2K,403,133,6512302B,1,1
87,2,CLFTEA88,1271,5981558,13814,921,140,A8001DRBR2-G2K,403,133,6512302B,1,1
87,2,CLFTEA88,1272,5981560,13723,921,140,A8001DRBR2-G2K,403,133,6512302B,1,1
87,2,CLFTEA88,1284,5981562,6908,921,140,A8001DRBR2-G2K,403,133,6512302B,1,1
87,2,CLFTEA88,1480,5984782,13803,830,140,A8001DRBR2-G2K,403,133,6512302B,1,1
87,2,CLFTEA88,1495,5984783,13814,830,140,A8001DRBR2-G2K,403,133,6512302B,1,1
87,2,CLFTEA88,733,5972955,5754,1178,147,S7A8101DRBR-G2,1258,133,6512302B,1,1
88,11,CLFTEA89,140,5942008,5894,2083,55,A3221AIRGVR-ZK,382,258,6529675B,1,1
88,11,CLFTEA89,1150,5978517,5029,1010,55,A3221AIRGVR-ZK,382,258,6529675B,1,1
88,11,CLFTEA89,1152,5978514,10069,1010,55,A3221AIRGVR-ZK,382,258,6529675B,1,1
88,11,CLFTEA89,1320,5982290,10067,902,55,A3221AIRGVR-ZK,382,258,6529675B,1,1
88,11,CLFTEA89,1321,5982294,10070,902,55,A3221AIRGVR-ZK,382,258,6529675B,1,1
88,11,CLFTEA89,1323,5982297,10077,902,55,A3221AIRGVR-ZK,382,258,6529675B,1,1
88,11,CLFTEA89,1324,5982289,10058,902,55,A3221AIRGVR-ZK,382,258,6529675B,1,1
88,11,CLFTEA89,1326,5982291,9799,902,55,A3221AIRGVR-ZK,382,258,6529675B,1,1
88,11,CLFTEA89,1331,5982288,10054,902,55,A3221AIRGVR-ZK,382,258,6529675B,1,1
88,11,CLFTEA89,1334,5982293,10063,902,55,A3221AIRGVR-ZK,382,258,6529675B,1,1
88,11,CLFTEA89,1335,5982298,10070,902,55,A3221AIRGVR-ZK,382,258,6529675B,1,1
88,11,CLFTEA89,1336,5982300,7207,902,55,A3221AIRGVR-ZK,382,258,6529675B,1,1
88,11,CLFTEA89,1337,5982295,9963,902,55,A3221AIRGVR-ZK,382,258,6529675B,1,1
88,11,CLFTEA89,1338,5982296,10057,902,55,A3221AIRGVR-ZK,382,258,6529675B,1,1
88,11,CLFTEA89,1339,5982299,10061,902,55,A3221AIRGVR-ZK,382,258,6529675B,1,1
88,11,CLFTEA89,1340,5982287,10046,902,55,A3221AIRGVR-ZK,382,258,6529675B,1,1
88,11,CLFTEA89,1343,5982292,10071,902,55,A3221AIRGVR-ZK,382,258,6529675B,1,1
88,11,CLFTEA89,1344,5982286,10076,902,55,A3221AIRGVR-ZK,382,258,6529675B,1,1
88,11,CLFTEA89,1345,5982285,10071,902,55,A3221AIRGVR-ZK,382,258,6529675B,1,1
88,11,CLFTEA89,1521,5985576,8460,807,55,A3221AIRGVR-ZK,382,258,6529675B,1,1
88,11,CLFTEA89,1532,5985584,8506,807,55,A3221AIRGVR-ZK,382,258,6529675B,1,1
88,11,CLFTEA89,1535,5985582,10011,807,55,A3221AIRGVR-ZK,382,258,6529675B,1,1
88,11,CLFTEA89,1668,5989502,5028,706,55,A3221AIRGVR-ZK,382,258,6529675B,1,1
88,11,CLFTEA89,1680,5989495,6188,706,55,A3221AIRGVR-ZK,382,258,6529675B,1,1
89,7,CLFTEA9,604,5969781,13813,1269,135,TPS2555DRCR-C,1294,207,6523514A,1,1
89,7,CLFTEA9,617,5969775,13775,1269,135,TPS2555DRCR-C,1294,207,6523514A,1,1
89,7,CLFTEA9,618,5969779,13435,1269,135,TPS2555DRCR-C,1294,207,6523514A,1,1
89,7,CLFTEA9,970,5976093,12647,1078,135,TPS2555DRCR-C,1294,207,6523514A,1,1
89,7,CLFTEA9,1327,5982354,13810,902,135,TPS2555DRCR-C,1294,207,6523514A,1,1
89,7,CLFTEA9,1330,5982348,13816,902,135,TPS2555DRCR-C,1294,207,6523514A,1,1
89,7,CLFTEA9,1332,5982347,13806,902,135,TPS2555DRCR-C,1294,207,6523514A,1,1
89,7,CLFTEA9,1341,5982350,13800,902,135,TPS2555DRCR-C,1294,207,6523514A,1,1
89,7,CLFTEA9,1347,5982349,13821,902,135,TPS2555DRCR-C,1294,207,6523514A,1,1
89,7,CLFTEA9,1590,5987398,13765,755,135,TPS2555DRCR-C,1294,207,6523514A,1,1
89,7,CLFTEA9,1591,5987402,6909,755,135,TPS2555DRCR-C,1294,207,6523514A,1,1
90,11,CLFTEA90,1008,5968570,10074,1048,164,BQ25890RTWR-G2,472,428,6579768C,1,1
90,11,CLFTEA90,1179,5971009,10075,976,164,BQ25890RTWR-G2,472,428,6579768C,1,1
90,11,CLFTEA90,1180,5971018,10075,976,164,BQ25890RTWR-G2,472,428,6579768C,1,1
90,11,CLFTEA90,1185,5971005,10076,976,164,BQ25890RTWR-G2,472,428,6579768C,1,1
90,11,CLFTEA90,1186,5971022,10077,976,164,BQ25890RTWR-G2,472,428,6579768C,1,1
90,11,CLFTEA90,1187,5971024,10075,976,164,BQ25890RTWR-G2,472,428,6579768C,1,1
90,11,CLFTEA90,1188,5971020,10071,976,164,BQ25890RTWR-G2,472,428,6579768C,1,1
90,11,CLFTEA90,1191,5971021,10080,976,164,BQ25890RTWR-G2,472,428,6579768C,1,1
90,11,CLFTEA90,1192,5971007,10065,976,164,BQ25890RTWR-G2,472,428,6579768C,1,1
90,11,CLFTEA90,1195,5971010,10071,976,164,BQ25890RTWR-G2,472,428,6579768C,1,1
90,11,CLFTEA90,1556,5977638,10076,780,164,BQ25890RTWR-G2,472,428,6579768C,1,1
90,11,CLFTEA90,1560,5977645,10076,780,164,BQ25890RTWR-G2,472,428,6579768C,1,1
90,11,CLFTEA90,1561,5977632,10076,780,164,BQ25890RTWR-G2,472,428,6579768C,1,1
90,11,CLFTEA90,1562,5977644,10076,780,164,BQ25890RTWR-G2,472,428,6579768C,1,1
90,11,CLFTEA90,1563,5977636,10078,780,164,BQ25890RTWR-G2,472,428,6579768C,1,1
90,11,CLFTEA90,1565,5977630,10080,780,164,BQ25890RTWR-G2,472,428,6579768C,1,1
90,11,CLFTEA90,1568,5977643,10078,780,164,BQ25890RTWR-G2,472,428,6579768C,1,1
90,11,CLFTEA90,1571,5977639,10078,780,164,BQ25890RTWR-G2,472,428,6579768C,1,1
90,11,CLFTEA90,1572,5977649,10077,780,164,BQ25890RTWR-G2,472,428,6579768C,1,1
90,11,CLFTEA90,1574,5977647,10076,780,164,BQ25890RTWR-G2,472,428,6579768C,1,1
90,11,CLFTEA90,1577,5977642,10078,780,164,BQ25890RTWR-G2,472,428,6579768C,1,1
90,11,CLFTEA90,1706,5981661,5037,663,164,BQ25890RTWR-G2,472,428,6579768C,1,1
90,11,CLFTEA90,1710,5981656,5035,663,164,BQ25890RTWR-G2,472,428,6579768C,1,1
90,11,CLFTEA90,1821,5987054,7847,467,164,BQ25890RTWR-G2,472,428,6579768C,1,1
90,11,CLFTEA90,262,5936078,5034,1654,81,BQ25892RTWR-G2,473,428,6579768C,1,1
90,11,CLFTEA90,325,5941876,10062,1492,81,BQ25892RTWR-G2,473,428,6579768C,1,1
91,5,CLFTEA91,708,5971830,2572,1202,143,N0706026RHHR-B,592,32,6479550B,1,1
91,5,CLFTEA91,712,5971840,5169,1202,143,N0706026RHHR-B,592,32,6479550B,1,1
91,5,CLFTEA91,942,5975035,5143,1102,143,N0706026RHHR-B,592,32,6479550B,1,1
91,5,CLFTEA91,943,5975032,5174,1102,143,N0706026RHHR-B,592,32,6479550B,1,1
91,5,CLFTEA91,944,5975046,3383,1102,143,N0706026RHHR-B,592,32,6479550B,1,1
91,5,CLFTEA91,945,5975039,5179,1102,143,N0706026RHHR-B,592,32,6479550B,1,1
91,5,CLFTEA91,946,5975038,5165,1102,143,N0706026RHHR-B,592,32,6479550B,1,1
91,5,CLFTEA91,948,5975031,5160,1102,143,N0706026RHHR-B,592,32,6479550B,1,1
91,5,CLFTEA91,949,5975034,5141,1102,143,N0706026RHHR-B,592,32,6479550B,1,1
91,5,CLFTEA91,950,5975044,5128,1102,143,N0706026RHHR-B,592,32,6479550B,1,1
91,5,CLFTEA91,951,5975030,5182,1102,143,N0706026RHHR-B,592,32,6479550B,1,1
91,5,CLFTEA91,952,5975029,5172,1102,143,N0706026RHHR-B,592,32,6479550B,1,1
91,5,CLFTEA91,953,5975033,5111,1102,143,N0706026RHHR-B,592,32,6479550B,1,1
91,5,CLFTEA91,954,5975042,5178,1102,143,N0706026RHHR-B,592,32,6479550B,1,1
91,5,CLFTEA91,1196,5979549,5128,968,143,N0706026RHHR-B,592,32,6479550B,1,1
91,5,CLFTEA91,1197,5979548,5132,968,143,N0706026RHHR-B,592,32,6479550B,1,1
91,5,CLFTEA91,1198,5979553,5169,968,143,N0706026RHHR-B,592,32,6479550B,1,1
91,5,CLFTEA91,1199,5979546,5114,968,143,N0706026RHHR-B,592,32,6479550B,1,1
92,11,CLFTEA92,1178,5971019,10030,976,164,BQ25890RTWR-G2,472,428,6579768C,1,1
92,11,CLFTEA92,1182,5971025,10079,976,164,BQ25890RTWR-G2,472,428,6579768C,1,1
92,11,CLFTEA92,1183,5971003,10071,976,164,BQ25890RTWR-G2,472,428,6579768C,1,1
92,11,CLFTEA92,1189,5971008,10077,976,164,BQ25890RTWR-G2,472,428,6579768C,1,1
92,11,CLFTEA92,1190,5971017,9950,976,164,BQ25890RTWR-G2,472,428,6579768C,1,1
92,11,CLFTEA92,1398,5975297,10071,846,164,BQ25890RTWR-G2,472,428,6579768C,1,1
92,11,CLFTEA92,1403,5975292,10073,846,164,BQ25890RTWR-G2,472,428,6579768C,1,1
92,11,CLFTEA92,1404,5975305,10074,846,164,BQ25890RTWR-G2,472,428,6579768C,1,1
92,11,CLFTEA92,1406,5975302,10079,846,164,BQ25890RTWR-G2,472,428,6579768C,1,1
92,11,CLFTEA92,1407,5975306,10074,846,164,BQ25890RTWR-G2,472,428,6579768C,1,1
92,11,CLFTEA92,1557,5977631,10075,780,164,BQ25890RTWR-G2,472,428,6579768C,1,1
92,11,CLFTEA92,1558,5977634,10032,780,164,BQ25890RTWR-G2,472,428,6579768C,1,1
92,11,CLFTEA92,1564,5977637,10066,780,164,BQ25890RTWR-G2,472,428,6579768C,1,1
92,11,CLFTEA92,1566,5977646,10075,780,164,BQ25890RTWR-G2,472,428,6579768C,1,1
92,11,CLFTEA92,1567,5977641,10064,780,164,BQ25890RTWR-G2,472,428,6579768C,1,1
92,11,CLFTEA92,1569,5977633,10049,780,164,BQ25890RTWR-G2,472,428,6579768C,1,1
92,11,CLFTEA92,1573,5977648,10074,780,164,BQ25890RTWR-G2,472,428,6579768C,1,1
92,11,CLFTEA92,1575,5977635,10058,780,164,BQ25890RTWR-G2,472,428,6579768C,1,1
92,11,CLFTEA92,1576,5977629,10065,780,164,BQ25890RTWR-G2,472,428,6579768C,1,1
92,11,CLFTEA92,1775,5983139,5030,574,164,BQ25890RTWR-G2,472,428,6579768C,1,1
92,11,CLFTEA92,1805,5985778,5039,504,164,BQ25890RTWR-G2,472,428,6579768C,1,1
92,11,CLFTEA92,1810,5986453,5029,476,164,BQ25890RTWR-G2,472,428,6579768C,1,1
92,11,CLFTEA92,1823,5988538,5034,433,164,BQ25890RTWR-G2,472,428,6579768C,1,1
92,11,CLFTEA92,261,5936086,5031,1654,81,BQ25892RTWR-G2,473,428,6579768C,1,1
92,11,CLFTEA92,276,5937339,5039,1624,81,BQ25892RTWR-G2,473,428,6579768C,1,1
92,11,CLFTEA92,306,5940700,10071,1525,81,BQ25892RTWR-G2,473,428,6579768C,1,1
92,11,CLFTEA92,326,5941879,10053,1492,81,BQ25892RTWR-G2,473,428,6579768C,1,1
92,11,CLFTEA92,1866,5982284,5039,246,81,BQ25892RTWR-G2,473,428,6579768C,1,1
95,14,CLFTEA95,9,5934343,77,7508,5,PS53318DQPR-LN,717,190,6522167C,1,1
95,14,CLFTEA95,271,5973165,4586,1643,92,PS53355DQPR-CN,721,190,6522167C,1,1
95,14,CLFTEA95,290,5962786,6859,1542,92,PS53355DQPR-CN,721,190,6522167C,1,1
95,14,CLFTEA95,309,5963820,6964,1510,92,PS53355DQPR-CN,721,190,6522167C,1,1
95,14,CLFTEA95,310,5978169,6772,1510,92,PS53355DQPR-CN,721,190,6522167C,1,1
95,14,CLFTEA95,313,5963811,3445,1510,92,PS53355DQPR-CN,721,190,6522167C,1,1
95,14,CLFTEA95,314,5963816,3839,1510,92,PS53355DQPR-CN,721,190,6522167C,1,1
95,14,CLFTEA95,317,5963818,6993,1510,92,PS53355DQPR-CN,721,190,6522167C,1,1
95,14,CLFTEA95,318,5979953,6878,1510,92,PS53355DQPR-CN,721,190,6522167C,1,1
95,14,CLFTEA95,319,5963819,4869,1510,92,PS53355DQPR-CN,721,190,6522167C,1,1
95,14,CLFTEA95,320,5963821,6879,1510,92,PS53355DQPR-CN,721,190,6522167C,1,1
95,14,CLFTEA95,403,5967096,6892,1409,92,PS53355DQPR-CN,721,190,6522167C,1,1
95,14,CLFTEA95,407,5980705,3968,1409,92,PS53355DQPR-CN,721,190,6522167C,1,1
95,14,CLFTEA95,408,5967097,4668,1409,92,PS53355DQPR-CN,721,190,6522167C,1,1
95,14,CLFTEA95,411,5980704,6750,1409,92,PS53355DQPR-CN,721,190,6522167C,1,1
95,14,CLFTEA95,404,5967056,4647,1409,115,S53353DQPR2-CN,1084,190,6522167C,1,1
95,14,CLFTEA95,405,5967061,5489,1409,115,S53353DQPR2-CN,1084,190,6522167C,1,1
95,14,CLFTEA95,406,5967060,6967,1409,115,S53353DQPR2-CN,1084,190,6522167C,1,1
95,14,CLFTEA95,409,5967066,6806,1409,115,S53353DQPR2-CN,1084,190,6522167C,1,1
95,14,CLFTEA95,410,5967065,6836,1409,115,S53353DQPR2-CN,1084,190,6522167C,1,1
95,14,CLFTEA95,412,5967062,3414,1409,115,S53353DQPR2-CN,1084,190,6522167C,1,1
95,14,CLFTEA95,413,5967067,6913,1409,115,S53353DQPR2-CN,1084,190,6522167C,1,1
95,14,CLFTEA95,414,5967057,3420,1409,115,S53353DQPR2-CN,1084,190,6522167C,1,1
95,14,CLFTEA95,415,5983259,6682,1409,115,S53353DQPR2-CN,1084,190,6522167C,1,1
95,14,CLFTEA95,547,5970330,6489,1309,115,S53353DQPR2-CN,1084,190,6522167C,1,1
95,14,CLFTEA95,549,5970323,5956,1309,115,S53353DQPR2-CN,1084,190,6522167C,1,1
95,14,CLFTEA95,550,5970326,6214,1309,115,S53353DQPR2-CN,1084,190,6522167C,1,1
95,14,CLFTEA95,551,5970333,6561,1309,115,S53353DQPR2-CN,1084,190,6522167C,1,1
95,14,CLFTEA95,554,5970329,5304,1309,115,S53353DQPR2-CN,1084,190,6522167C,1,1
96,15,CLFTEA97,328,5961910,13810,1487,103,PS40040DRBRB-B,637,18,6473092B,1,1
96,15,CLFTEA97,329,5961911,13749,1487,103,PS40040DRBRB-B,637,18,6473092B,1,1
96,15,CLFTEA97,330,5961913,12663,1487,103,PS40040DRBRB-B,637,18,6473092B,1,1
96,15,CLFTEA97,162,5944367,10220,2002,64,PS40041DRBT-B,659,18,6473092B,1,1
97,15,CLFTEA98,51,5925291,14813,2561,35,S62736RGYR-G2K,1223,356,6566885A,1,1
97,15,CLFTEA98,184,5946856,7464,1938,35,S62736RGYR-G2K,1223,356,6566885A,1,1
97,15,CLFTEA98,1470,5985013,14092,830,35,S62736RGYR-G2K,1223,356,6566885A,1,1
97,15,CLFTEA98,1485,5985012,14980,830,35,S62736RGYR-G2K,1223,356,6566885A,1,1
97,15,CLFTEA98,1498,5985011,15011,830,35,S62736RGYR-G2K,1223,356,6566885A,1,1
98,2,CLFTEA99,1039,5991840,10076,1039,176,Q24610RGER-G2K,979,99,6504342B,1,1
98,2,CLFTEA99,1746,5991828,9911,639,176,Q24610RGER-G2K,979,99,6504342B,1,1
98,2,CLFTEA99,804,5974057,4997,1146,154,Q24617RGER-G2K,988,99,6504342B,1,1
98,2,CLFTEA99,818,5974053,10058,1146,154,Q24617RGER-G2K,988,99,6504342B,1,1
98,2,CLFTEA99,819,5974052,9634,1146,154,Q24617RGER-G2K,988,99,6504342B,1,1
98,2,CLFTEA99,826,5974051,10037,1146,154,Q24617RGER-G2K,988,99,6504342B,1,1
98,2,CLFTEA99,828,5974056,8238,1146,154,Q24617RGER-G2K,988,99,6504342B,1,1
98,2,CLFTEA99,846,5974050,10058,1146,154,Q24617RGER-G2K,988,99,6504342B,1,1
98,2,CLFTEA99,847,5974055,10040,1146,154,Q24617RGER-G2K,988,99,6504342B,1,1
